number,Label,Area,Perim.,%Area
16930,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,125.400322390,51.143380969,99.344978166
16931,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,66.533358823,57.369897079,100.000000000
16932,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,62.700161195,42.950793324,100.000000000
16933,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,108.150933066,44.610346918,100.000000000
16934,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,67.902357975,31.671242706,100.000000000
16935,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,80.497150180,32.844724306,100.000000000
16936,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,170.029694769,51.449898910,100.000000000
16937,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,186.183884771,56.450343255,100.000000000
16938,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,567.860848552,127.499344317,98.312439730
16939,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,65.985759162,34.578651625,100.000000000
16940,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,127.316921204,43.690793095,100.000000000
16941,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,62.426361364,29.271689340,100.000000000
16942,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,138.816514087,54.536861883,100.000000000
16943,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,61.331162042,30.011689111,86.160714286
16944,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,61.878761703,45.731238355,77.876106195
16945,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,259.836039188,82.635069622,100.000000000
16946,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,177.969889855,61.682931816,100.000000000
16947,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,227.801459014,58.722932732,100.000000000
16948,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,114.448329168,43.130347376,100.000000000
16949,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,94.460941538,37.591240874,100.000000000
16950,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,196.314478501,57.549451131,100.000000000
16951,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,69.545156959,34.810795842,100.000000000
16952,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,63.795360517,32.717760418,100.000000000
16953,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,174.684291888,51.322935022,100.000000000
16954,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,109.519932218,42.210793553,100.000000000
16955,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,135.530916120,43.690793095,100.000000000
16956,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,95.008541199,38.637758586,100.000000000
16957,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,128.959720187,42.517311494,100.000000000
16958,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,301.453613431,69.262483579,100.000000000
16959,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,182.624486974,63.649003352,100.000000000
16960,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,126.221721882,45.170792637,100.000000000
16961,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,86.794546283,39.684276298,98.738170347
16962,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,328.285996824,67.962038090,100.000000000
16963,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,100.758337641,42.210793553,100.000000000
16964,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,202.885674434,58.109896850,100.000000000
16965,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,123.483723576,46.523828290,100.000000000
16966,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,263.669236816,68.395519920,99.896157840
16967,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,71.461755772,31.977760647,100.000000000
16968,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,572.789245502,120.966310266,99.235181644
16969,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,206.171272401,65.255966783,99.070385126
16970,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,251.348244441,59.029450673,95.860566449
16971,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,241.217650711,59.896414333,100.000000000
16972,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,297.072816142,117.266311411,99.815668203
16973,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,115.543528490,41.470793782,100.000000000
16974,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,84.056547978,33.891242019,100.000000000
16975,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,63.521560687,41.089902116,100.000000000
16976,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,3752.426677631,319.690472231,100.000000000
16977,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,166.470296972,52.062934793,100.000000000
16978,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,139.637913578,57.930342797,100.000000000
16979,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,214.111467487,57.855969073,100.000000000
16980,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,299.810814448,85.827212923,100.000000000
16981,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,178.791289346,70.562929068,99.846860643
16982,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,122.114724423,43.511239042,100.000000000
16983,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,222.873062064,57.729005184,100.000000000
16984,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,166.744096802,49.483827374,99.835796388
16985,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,63.521560687,58.057306685,87.500000000
16986,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,130.876319001,47.749900055,100.000000000
16987,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,114.995928829,47.517755838,100.000000000
16988,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,260.383638849,74.188554199,100.000000000
16989,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,210.552069690,66.609002436,100.000000000
16990,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,98.567938996,39.504722245,100.000000000
16991,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,130.876319001,43.384275153,100.000000000
16992,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,156.065903411,47.390791950,100.000000000
16993,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,115.543528490,41.037311952,100.000000000
16994,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,134.983316459,81.662925633,98.377281947
16995,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,94.460941538,36.597313326,100.000000000
16996,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,249.979245288,62.676859364,99.780941950
16997,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,197.683477654,78.068107107,100.000000000
16998,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,60.509762551,62.497305311,90.045248869
16999,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,365.522773779,78.882480602,98.951310861
17000,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,208.087871215,64.209449071,99.736842105
17001,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,201.242875451,59.230788286,100.000000000
17002,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,106.508134082,45.477310578,100.000000000
17003,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,79.401950858,36.238205220,100.000000000
17004,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,127.590721034,45.604274466,100.000000000
17005,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,151.958905953,58.976860509,98.558558559
17006,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,68.723757467,36.978204991,99.203187251
17007,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,151.958905953,47.824273779,100.000000000
17008,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,270.240432749,70.002483350,100.000000000
17009,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,62.152561534,29.884725222,100.000000000
17010,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,75.021153570,38.817312639,100.000000000
17011,1907_P3-Ft2-89_Racine_X200_09µm_square.jpg,89.258744758,41.702937999,100.000000000
17012,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,379.212765306,90.648103215,98.628158845
17013,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,260.383638849,100.933726285,100.000000000
17014,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,196.862078162,57.190343026,100.000000000
17015,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,259.014639696,62.116413646,100.000000000
17016,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,171.398693922,60.329896163,100.000000000
17017,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,266.133435291,72.349446552,99.691358025
17018,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,325.821798350,91.515066874,100.000000000
17019,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,369.903571067,73.448554428,100.000000000
17020,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,297.620415803,84.675514882,98.160073597
17021,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,241.217650711,81.588551910,99.886492622
17022,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,202.885674434,55.022933877,100.000000000
17023,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,235.194054439,64.642930900,100.000000000
17024,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,133.614317306,43.563829206,100.000000000
17025,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,268.871433596,66.355074660,99.694501018
17026,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,100.758337641,39.198204304,100.000000000
17027,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,183.172086635,50.709899139,100.000000000
17028,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,540.754665328,102.054617721,100.000000000
17029,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,298.715615126,88.734621843,99.908340972
17030,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,539.385666175,188.897541751,99.949238579
17031,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,399.747752597,119.359346836,99.452054795
17032,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,117.460127304,63.828557405,100.000000000
17033,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,303.096412414,87.508550078,98.554652213
17034,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,240.396251219,75.235071912,100.000000000
17035,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,73.925954247,60.150342110,93.333333333
17036,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,62.973961026,43.436865318,100.000000000
17037,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,93.365742216,56.756861196,81.818181818
17038,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,93.913341877,55.149897766,100.000000000
17039,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,76.663952553,70.943820733,94.285714286
17040,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,107.329533574,130.533717125,100.000000000
17041,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,75.021153570,64.156858906,84.671532847
17042,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,176.874690533,58.595968844,100.000000000
17043,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,180.707888160,138.113268888,99.545454545
17044,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,150.316106970,55.837307372,100.000000000
17045,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,106.508134082,44.557756754,100.000000000
17046,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,116.912527643,52.264272405,100.000000000
17047,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,283.109024784,75.742927465,100.000000000
17048,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,91.996743063,46.471238126,100.000000000
17049,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,62.973961026,31.544278817,100.000000000
17050,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,209.183070537,60.763377992,100.000000000
17051,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,186.457684602,59.156414562,97.944199706
17052,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,141.280712562,67.856857761,98.643410853
17053,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,67.902357975,39.071240416,100.000000000
17054,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,536.373868039,175.144064044,99.591628382
17055,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,64.616760009,43.331684989,100.000000000
17056,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,320.893401400,92.518017467,97.781569966
17057,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,497.494292102,112.953276674,99.889928453
17058,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,718.176955522,227.080034948,98.780022875
17059,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,76.937752383,64.283822794,98.220640569
17060,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,278.180627835,81.334624133,99.901574803
17061,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,76.116352892,79.928998315,100.000000000
17062,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,155.518303750,79.390336156,99.471830986
17063,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,208.909270706,74.166770640,100.000000000
17064,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,69.271357128,66.757749884,98.418972332
17065,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,160.994300361,101.314617950,97.789115646
17066,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,96.651340183,72.708554657,100.000000000
17067,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,60.783562381,38.204276756,100.000000000
17068,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,527.338473631,131.146753008,98.650051921
17069,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,83.508948316,56.196415478,100.000000000
17070,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,294.882417498,92.001138868,100.000000000
17071,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,504.339287865,168.484066104,93.973941368
17072,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,621.525615339,143.525411502,99.779735683
17073,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,301.453613431,89.168103672,100.000000000
17074,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,266.954834782,70.488555344,99.897435897
17075,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,84.877947469,88.502477625,99.677419355
17076,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,79.949550519,40.297312181,100.000000000
17077,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,513.100882443,165.217549079,99.679829242
17078,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,75.021153570,76.430337072,97.080291971
17079,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,4913.064159314,450.452596106,100.000000000
17080,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,82.687548825,54.790789660,78.145695364
17081,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,515.565080918,148.832373788,100.000000000
17082,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,115.817328321,110.934614973,99.527186761
17083,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,146.209109511,111.854168797,92.509363296
17084,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,75.842553061,44.864274695,100.000000000
17085,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,114.448329168,50.657308975,100.000000000
17086,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,93.091942386,65.636858448,90.588235294
17087,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,349.368583776,121.272828208,99.216300940
17088,1975_t3-Ft2-53_Racine_X200_09µm_square.jpg,62.700161195,35.064723619,100.000000000
17089,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,62.700161195,34.451687737,100.000000000
17090,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,98.294139166,42.876419600,100.000000000
17091,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,107.603333405,50.530345087,100.000000000
17092,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,138.542714256,73.216410211,97.826086957
17093,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,80.497150180,37.157759044,99.659863946
17094,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,219.039864437,68.522483808,98.000000000
17095,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,221.230263081,62.190787370,100.000000000
17096,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,126.495521712,69.822929297,97.619047619
17097,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,83.508948316,45.170792637,100.000000000
17098,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,67.628558145,42.950793324,99.595141700
17099,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,76.390152722,37.030795156,100.000000000
17100,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,63.795360517,68.163375702,99.570815451
17101,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,78.306751536,35.804723390,99.650349650
17102,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,75.021153570,57.571234691,98.905109489
17103,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,102.674936455,67.550339820,100.000000000
17104,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,119.102926287,54.663825771,99.770114943
17105,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,85.699346961,69.336857303,97.763578275
17106,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,155.518303750,54.050789889,100.000000000
17107,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,94.734741369,48.870791492,97.398843931
17108,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,86.794546283,44.864274695,100.000000000
17109,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,142.923511545,64.156858906,99.808429119
17110,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,70.640356281,46.904719955,98.449612403
17111,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,196.588278332,90.035067332,100.000000000
17112,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,103.496335946,45.604274466,100.000000000
17113,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,81.592349503,45.604274466,99.328859060
17114,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,207.540271554,60.509450215,100.000000000
17115,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,150.589906800,57.623824855,99.636363636
17116,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,60.509762551,41.650347834,91.855203620
17117,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,161.268100191,52.137308517,100.000000000
17118,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,326.369398011,72.835518546,99.916107383
17119,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,82.961348655,44.610346918,99.009900990
17120,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,112.531730354,53.236416394,98.783454988
17121,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,216.849465792,58.289450902,100.000000000
17122,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,288.037421734,88.682031678,100.000000000
17123,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,75.294953400,37.284722932,100.000000000
17124,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,64.890559839,57.063379137,99.578059072
17125,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,168.934495447,59.462932503,100.000000000
17126,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,152.506505614,63.902931129,100.000000000
17127,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,237.658252914,81.969443575,99.769585253
17128,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,105.139134930,54.663825771,98.177083333
17129,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,100.210737980,40.984721787,100.000000000
17130,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,98.841738827,49.177309433,100.000000000
17131,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,118.555326626,43.817756983,100.000000000
17132,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,95.556140860,57.623824855,100.000000000
17133,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,64.890559839,49.917309204,97.468354430
17134,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,98.567938996,42.263383717,99.166666667
17135,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,71.735555603,50.836863028,100.000000000
17136,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,154.970704089,59.896414333,100.000000000
17137,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,77.485352044,51.270344858,100.000000000
17138,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,104.865335099,68.903375473,98.694516971
17139,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,79.675750689,88.322923572,98.969072165
17140,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,103.496335946,42.517311494,92.592592593
17141,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,231.908456472,84.368996941,99.645808737
17142,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,197.683477654,105.881580464,99.030470914
17143,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,190.838481890,70.795073286,98.278335725
17144,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,78.580551367,40.371685905,99.651567944
17145,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,108.972332557,44.864274695,99.497487437
17146,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,109.519932218,43.077757212,100.000000000
17147,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,103.496335946,38.817312639,100.000000000
17148,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,79.675750689,34.631241790,100.000000000
17149,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,202.338074773,61.936859593,100.000000000
17150,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,84.604147639,42.823829435,100.000000000
17151,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,130.328719340,50.963826916,100.000000000
17152,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,140.185513239,55.403825542,99.804687500
17153,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,62.700161195,62.497305311,100.000000000
17154,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,167.839296125,60.404269886,95.269168026
17155,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,91.449143402,46.344274237,100.000000000
17156,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,70.092756620,41.904275611,100.000000000
17157,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,101.305937302,120.427648108,100.000000000
17158,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,520.219678037,230.114407756,97.368421053
17159,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,499.410890916,321.598668025,96.765350877
17160,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,75.568753231,34.197759960,100.000000000
17161,1872_F1-Fe3-57_Tige_X200_09µm_square.jpg,480.792502438,153.145408526,99.487471526
